Name,Longitude,Latitude,Elevation (m),Date,ppt (mm),tmean (degrees C)
3,-110.7117,39.1918,2089,2016-10,17.71,10.7
3,-110.7117,39.1918,2089,2016-11,13.61,4.6
3,-110.7117,39.1918,2089,2016-12,57.9,-3.7
3,-110.7117,39.1918,2089,2017-01,95.9,-4
3,-110.7117,39.1918,2089,2017-02,34.83,1
3,-110.7117,39.1918,2089,2017-03,55.15,5.9
3,-110.7117,39.1918,2089,2017-04,20.77,6.5
3,-110.7117,39.1918,2089,2017-05,11.08,12
3,-110.7117,39.1918,2089,2017-06,3.49,20.1
3,-110.7117,39.1918,2089,2017-07,49.44,22.3
3,-110.7117,39.1918,2089,2017-08,24.61,20.8
3,-110.7117,39.1918,2089,2017-09,28.07,15.6
3,-110.7117,39.1918,2089,2017-10,4.56,8.5
3,-110.7117,39.1918,2089,2017-11,6.67,5.5
3,-110.7117,39.1918,2089,2017-12,5.78,0.5
3,-110.7117,39.1918,2089,2018-01,28.28,-0.4
3,-110.7117,39.1918,2089,2018-02,19.65,-1
3,-110.7117,39.1918,2089,2018-03,19.49,2.5
3,-110.7117,39.1918,2089,2018-04,22.88,8.3
3,-110.7117,39.1918,2089,2018-05,27.35,13.8
3,-110.7117,39.1918,2089,2018-06,0.71,20
3,-110.7117,39.1918,2089,2018-07,25.93,23.2
3,-110.7117,39.1918,2089,2018-08,23.44,21.6
3,-110.7117,39.1918,2089,2018-09,3.89,18.4
3,-110.7117,39.1918,2089,2018-10,86.58,7.8
3,-110.7117,39.1918,2089,2018-11,15.15,0.9
3,-110.7117,39.1918,2089,2018-12,26.17,-3.1
3,-110.7117,39.1918,2089,2019-01,48.19,-3.5
3,-110.7117,39.1918,2089,2019-02,66.65,-5
3,-110.7117,39.1918,2089,2019-03,60.19,2.1
3,-110.7117,39.1918,2089,2019-04,26.33,8.4
3,-110.7117,39.1918,2089,2019-05,65.95,9.1
3,-110.7117,39.1918,2089,2019-06,17.34,16.4
3,-110.7117,39.1918,2089,2019-07,8.47,22
3,-110.7117,39.1918,2089,2019-08,5.61,22.1
3,-110.7117,39.1918,2089,2019-09,10.99,17.3
3,-110.7117,39.1918,2089,2019-10,5.87,5.8
3,-110.7117,39.1918,2089,2019-11,56.86,3.5
3,-110.7117,39.1918,2089,2019-12,49.02,-3.1
3,-110.7117,39.1918,2089,2020-01,12.73,-4.2
3,-110.7117,39.1918,2089,2020-02,22.39,-2.1
3,-110.7117,39.1918,2089,2020-03,47.19,3.2
3,-110.7117,39.1918,2089,2020-04,9.54,7.2
3,-110.7117,39.1918,2089,2020-05,2.45,14.1
3,-110.7117,39.1918,2089,2020-06,23.36,17.7
3,-110.7117,39.1918,2089,2020-07,7.94,22.1
3,-110.7117,39.1918,2089,2020-08,0.91,24
3,-110.7117,39.1918,2089,2020-09,2.8,17.1
3,-110.7117,39.1918,2089,2020-10,3.26,10.2
3,-110.7117,39.1918,2089,2020-11,15.47,3.1
3,-110.7117,39.1918,2089,2020-12,21.69,-2.9
,,,,,,
4,-109.2093,38.7966,1399,2006-01,13.01,0.6
4,-109.2093,38.7966,1399,2006-02,1.38,2
4,-109.2093,38.7966,1399,2006-03,44.1,6.9
4,-109.2093,38.7966,1399,2006-04,6.68,13.2
4,-109.2093,38.7966,1399,2006-05,1.24,18.8
4,-109.2093,38.7966,1399,2006-06,4.26,24.3
4,-109.2093,38.7966,1399,2006-07,24.82,27.4
4,-109.2093,38.7966,1399,2006-08,36.28,24.4
4,-109.2093,38.7966,1399,2006-09,48.33,17.5
4,-109.2093,38.7966,1399,2006-10,98.99,11.3
4,-109.2093,38.7966,1399,2006-11,12.98,5.9
4,-109.2093,38.7966,1399,2006-12,7.72,-1.2
4,-109.2093,38.7966,1399,2007-01,18.67,-3.2
4,-109.2093,38.7966,1399,2007-02,16.27,4.1
4,-109.2093,38.7966,1399,2007-03,17.9,8.7
4,-109.2093,38.7966,1399,2007-04,29.04,12.4
4,-109.2093,38.7966,1399,2007-05,15.15,17.8
4,-109.2093,38.7966,1399,2007-06,7.11,23.8
4,-109.2093,38.7966,1399,2007-07,25.01,28.1
4,-109.2093,38.7966,1399,2007-08,33.28,26.3
4,-109.2093,38.7966,1399,2007-09,43.66,20.8
4,-109.2093,38.7966,1399,2007-10,17.58,12.1
4,-109.2093,38.7966,1399,2007-11,2.64,6.8
4,-109.2093,38.7966,1399,2007-12,55.68,-1.8
4,-109.2093,38.7966,1399,2008-01,21.68,-3.9
4,-109.2093,38.7966,1399,2008-02,29.63,0.7
4,-109.2093,38.7966,1399,2008-03,6.11,6.5
4,-109.2093,38.7966,1399,2008-04,18.92,10.2
4,-109.2093,38.7966,1399,2008-05,18.94,15.5
4,-109.2093,38.7966,1399,2008-06,17.96,22.4
4,-109.2093,38.7966,1399,2008-07,8.29,27.7
4,-109.2093,38.7966,1399,2008-08,20.66,25.9
4,-109.2093,38.7966,1399,2008-09,18.47,20.1
4,-109.2093,38.7966,1399,2008-10,10.95,13
4,-109.2093,38.7966,1399,2008-11,24,6.7
4,-109.2093,38.7966,1399,2008-12,36.6,-1
4,-109.2093,38.7966,1399,2009-01,8.1,-2.2
4,-109.2093,38.7966,1399,2009-02,8.88,4
4,-109.2093,38.7966,1399,2009-03,9.81,8.1
4,-109.2093,38.7966,1399,2009-04,22.74,11.3
4,-109.2093,38.7966,1399,2009-05,36.42,19.1
4,-109.2093,38.7966,1399,2009-06,31.75,21.1
4,-109.2093,38.7966,1399,2009-07,7.22,27
4,-109.2093,38.7966,1399,2009-08,6.78,25.1
4,-109.2093,38.7966,1399,2009-09,19.62,21
4,-109.2093,38.7966,1399,2009-10,18.43,11
4,-109.2093,38.7966,1399,2009-11,12.9,6
4,-109.2093,38.7966,1399,2009-12,33.35,-5.6
4,-109.2093,38.7966,1399,2010-01,20.34,-5.1
4,-109.2093,38.7966,1399,2010-02,31.81,-1.2
4,-109.2093,38.7966,1399,2010-03,44.88,6.1
4,-109.2093,38.7966,1399,2010-04,27.77,12.1
4,-109.2093,38.7966,1399,2010-05,11.58,15.3
4,-109.2093,38.7966,1399,2010-06,16.53,23.6
4,-109.2093,38.7966,1399,2010-07,12.16,27.2
4,-109.2093,38.7966,1399,2010-08,38.3,24.6
4,-109.2093,38.7966,1399,2010-09,16.91,21.1
4,-109.2093,38.7966,1399,2010-10,36.96,13.8
4,-109.2093,38.7966,1399,2010-11,21.34,4.7
4,-109.2093,38.7966,1399,2010-12,32.67,2.5
4,-109.2093,38.7966,1399,2011-01,1.51,-4.4
4,-109.2093,38.7966,1399,2011-02,9.19,0
4,-109.2093,38.7966,1399,2011-03,13.57,8
4,-109.2093,38.7966,1399,2011-04,28.97,11
4,-109.2093,38.7966,1399,2011-05,40.91,14.5
4,-109.2093,38.7966,1399,2011-06,16.35,22.8
4,-109.2093,38.7966,1399,2011-07,43.22,25.8
4,-109.2093,38.7966,1399,2011-08,16.57,26.5
4,-109.2093,38.7966,1399,2011-09,21.99,20.8
4,-109.2093,38.7966,1399,2011-10,26.92,12.6
4,-109.2093,38.7966,1399,2011-11,16.94,5.1
4,-109.2093,38.7966,1399,2011-12,15.51,-1.5
4,-109.2093,38.7966,1399,2012-01,11.38,0
4,-109.2093,38.7966,1399,2012-02,14.35,2.5
4,-109.2093,38.7966,1399,2012-03,7.08,9.1
4,-109.2093,38.7966,1399,2012-04,6.25,14.1
4,-109.2093,38.7966,1399,2012-05,0.03,19.2
4,-109.2093,38.7966,1399,2012-06,0.71,25.3
4,-109.2093,38.7966,1399,2012-07,24.88,27.1
4,-109.2093,38.7966,1399,2012-08,13.6,26.4
4,-109.2093,38.7966,1399,2012-09,15.5,20.8
4,-109.2093,38.7966,1399,2012-10,12.54,13.3
4,-109.2093,38.7966,1399,2012-11,5.71,6.8
4,-109.2093,38.7966,1399,2012-12,29.72,-1
4,-109.2093,38.7966,1399,2013-01,21.41,-8.5
4,-109.2093,38.7966,1399,2013-02,8.39,0.2
4,-109.2093,38.7966,1399,2013-03,3.34,7.8
4,-109.2093,38.7966,1399,2013-04,20.22,11
4,-109.2093,38.7966,1399,2013-05,27.8,17.5
4,-109.2093,38.7966,1399,2013-06,0,25.1
4,-109.2093,38.7966,1399,2013-07,35.96,28
4,-109.2093,38.7966,1399,2013-08,36.29,24.8
4,-109.2093,38.7966,1399,2013-09,63.33,20.5
4,-109.2093,38.7966,1399,2013-10,40.52,10.9
4,-109.2093,38.7966,1399,2013-11,33.92,5.1
4,-109.2093,38.7966,1399,2013-12,17.97,-5.7
4,-109.2093,38.7966,1399,2014-01,7.4,-1.6
4,-109.2093,38.7966,1399,2014-02,15.23,4.1
4,-109.2093,38.7966,1399,2014-03,10.26,8.1
4,-109.2093,38.7966,1399,2014-04,25.07,11.4
4,-109.2093,38.7966,1399,2014-05,53.26,16.7
4,-109.2093,38.7966,1399,2014-06,0.49,22.9
4,-109.2093,38.7966,1399,2014-07,24.07,27.4
4,-109.2093,38.7966,1399,2014-08,50.46,23.5
4,-109.2093,38.7966,1399,2014-09,49.17,21.6
4,-109.2093,38.7966,1399,2014-10,10.8,13.9
4,-109.2093,38.7966,1399,2014-11,12.26,4.8
4,-109.2093,38.7966,1399,2014-12,28.05,2
4,-109.2093,38.7966,1399,2015-01,23.94,0.4
4,-109.2093,38.7966,1399,2015-02,9.77,5.5
4,-109.2093,38.7966,1399,2015-03,10.34,9.9
4,-109.2093,38.7966,1399,2015-04,43.35,11.5
4,-109.2093,38.7966,1399,2015-05,45.47,15.4
4,-109.2093,38.7966,1399,2015-06,37.94,24.1
4,-109.2093,38.7966,1399,2015-07,64.52,24.6
4,-109.2093,38.7966,1399,2015-08,25.11,24.9
4,-109.2093,38.7966,1399,2015-09,19.31,21.8
4,-109.2093,38.7966,1399,2015-10,59.21,15.1
4,-109.2093,38.7966,1399,2015-11,35.36,4.7
4,-109.2093,38.7966,1399,2015-12,27.1,-2.1
4,-109.2093,38.7966,1399,2016-01,20.42,-2.4
4,-109.2093,38.7966,1399,2016-02,16.72,1.8
4,-109.2093,38.7966,1399,2016-03,21.47,8.3
4,-109.2093,38.7966,1399,2016-04,29.64,11.6
4,-109.2093,38.7966,1399,2016-05,34.73,16
4,-109.2093,38.7966,1399,2016-06,4.65,25.5
4,-109.2093,38.7966,1399,2016-07,25.99,26.8
4,-109.2093,38.7966,1399,2016-08,26.8,24.1
4,-109.2093,38.7966,1399,2016-09,19.99,20
4,-109.2093,38.7966,1399,2016-10,11.86,14.7
4,-109.2093,38.7966,1399,2016-11,23.73,8.1
4,-109.2093,38.7966,1399,2016-12,27.47,-0.1
4,-109.2093,38.7966,1399,2017-01,34.75,-0.3
4,-109.2093,38.7966,1399,2017-02,15.7,6.1
4,-109.2093,38.7966,1399,2017-03,8.39,10.5
4,-109.2093,38.7966,1399,2017-04,9.33,11.9
4,-109.2093,38.7966,1399,2017-05,22.44,16.7
4,-109.2093,38.7966,1399,2017-06,1.52,25.2
4,-109.2093,38.7966,1399,2017-07,38.99,27.3
4,-109.2093,38.7966,1399,2017-08,14.26,25.3
4,-109.2093,38.7966,1399,2017-09,24.17,20.5
4,-109.2093,38.7966,1399,2017-10,17.77,11.7
4,-109.2093,38.7966,1399,2017-11,1.85,8.5
4,-109.2093,38.7966,1399,2017-12,11.07,-0.2
4,-109.2093,38.7966,1399,2018-01,13.65,0
4,-109.2093,38.7966,1399,2018-02,32.36,3.1
4,-109.2093,38.7966,1399,2018-03,25.02,7.6
4,-109.2093,38.7966,1399,2018-04,8.55,13.8
4,-109.2093,38.7966,1399,2018-05,6.91,18.9
4,-109.2093,38.7966,1399,2018-06,1.28,24.8
4,-109.2093,38.7966,1399,2018-07,14.25,28.4
4,-109.2093,38.7966,1399,2018-08,22.05,26.2
4,-109.2093,38.7966,1399,2018-09,1.86,22.9
4,-109.2093,38.7966,1399,2018-10,80.83,11.7
4,-109.2093,38.7966,1399,2018-11,2.21,3.3
4,-109.2093,38.7966,1399,2018-12,17.14,-0.7
4,-109.2093,38.7966,1399,2019-01,20.69,-2.3
4,-109.2093,38.7966,1399,2019-02,51.49,0.1
4,-109.2093,38.7966,1399,2019-03,60.67,7.3
4,-109.2093,38.7966,1399,2019-04,26.92,13.3
4,-109.2093,38.7966,1399,2019-05,43.27,14.1
4,-109.2093,38.7966,1399,2019-06,10.32,21.9
4,-109.2093,38.7966,1399,2019-07,6.05,27
4,-109.2093,38.7966,1399,2019-08,6.59,26.7
4,-109.2093,38.7966,1399,2019-09,9.53,22.1
4,-109.2093,38.7966,1399,2019-10,0.57,10
4,-109.2093,38.7966,1399,2019-11,39.85,5.4
4,-109.2093,38.7966,1399,2019-12,25.3,-0.1
4,-109.2093,38.7966,1399,2020-01,13.48,-3.2
4,-109.2093,38.7966,1399,2020-02,9.06,1.1
4,-109.2093,38.7966,1399,2020-03,34.95,8.9
4,-109.2093,38.7966,1399,2020-04,2.27,11.8
4,-109.2093,38.7966,1399,2020-05,4.22,19.3
4,-109.2093,38.7966,1399,2020-06,24.11,23.7
4,-109.2093,38.7966,1399,2020-07,4.23,26.4
4,-109.2093,38.7966,1399,2020-08,0.7,27.7
4,-109.2093,38.7966,1399,2020-09,13.17,20.4
4,-109.2093,38.7966,1399,2020-10,17.35,13.6
4,-109.2093,38.7966,1399,2020-11,6.33,6.3
4,-109.2093,38.7966,1399,2020-12,12.73,-2.5
,,,,,,
5,-108.4625,38.9739,1484,2006-01,11.01,0.3
5,-108.4625,38.9739,1484,2006-02,0.93,1.5
5,-108.4625,38.9739,1484,2006-03,30.2,6
5,-108.4625,38.9739,1484,2006-04,8.22,12.2
5,-108.4625,38.9739,1484,2006-05,3.71,18
5,-108.4625,38.9739,1484,2006-06,4.82,23.6
5,-108.4625,38.9739,1484,2006-07,32.9,25.8
5,-108.4625,38.9739,1484,2006-08,30.33,23.1
5,-108.4625,38.9739,1484,2006-09,45.56,16.5
5,-108.4625,38.9739,1484,2006-10,79.15,10.3
5,-108.4625,38.9739,1484,2006-11,14.11,5.2
5,-108.4625,38.9739,1484,2006-12,9.93,-2.4
5,-108.4625,38.9739,1484,2007-01,12.56,-3.8
5,-108.4625,38.9739,1484,2007-02,12.15,2.9
5,-108.4625,38.9739,1484,2007-03,13.83,7.8
5,-108.4625,38.9739,1484,2007-04,22.19,11.3
5,-108.4625,38.9739,1484,2007-05,13.91,16.7
5,-108.4625,38.9739,1484,2007-06,8.49,22.9
5,-108.4625,38.9739,1484,2007-07,16.46,26.9
5,-108.4625,38.9739,1484,2007-08,24.05,24.9
5,-108.4625,38.9739,1484,2007-09,45.46,19.6
5,-108.4625,38.9739,1484,2007-10,18.1,11.2
5,-108.4625,38.9739,1484,2007-11,0.24,6.1
5,-108.4625,38.9739,1484,2007-12,50.51,-2.6
5,-108.4625,38.9739,1484,2008-01,19.19,-4.6
5,-108.4625,38.9739,1484,2008-02,20.39,-0.2
5,-108.4625,38.9739,1484,2008-03,8.55,5.2
5,-108.4625,38.9739,1484,2008-04,21.52,8.7
5,-108.4625,38.9739,1484,2008-05,18.43,14.4
5,-108.4625,38.9739,1484,2008-06,15.25,21.2
5,-108.4625,38.9739,1484,2008-07,7.02,25.9
5,-108.4625,38.9739,1484,2008-08,15.94,24.3
5,-108.4625,38.9739,1484,2008-09,19.44,18.8
5,-108.4625,38.9739,1484,2008-10,6.9,12.1
5,-108.4625,38.9739,1484,2008-11,24.84,5.9
5,-108.4625,38.9739,1484,2008-12,20.5,-2.2
5,-108.4625,38.9739,1484,2009-01,8.5,-3
5,-108.4625,38.9739,1484,2009-02,8.53,3.5
5,-108.4625,38.9739,1484,2009-03,12.65,7.1
5,-108.4625,38.9739,1484,2009-04,26.19,10
5,-108.4625,38.9739,1484,2009-05,35.33,17.6
5,-108.4625,38.9739,1484,2009-06,28.23,20.2
5,-108.4625,38.9739,1484,2009-07,10.51,25.6
5,-108.4625,38.9739,1484,2009-08,4.45,23.4
5,-108.4625,38.9739,1484,2009-09,13.53,19.7
5,-108.4625,38.9739,1484,2009-10,16.21,9.6
5,-108.4625,38.9739,1484,2009-11,6.44,5.5
5,-108.4625,38.9739,1484,2009-12,26.08,-6.3
5,-108.4625,38.9739,1484,2010-01,14.32,-4.6
5,-108.4625,38.9739,1484,2010-02,21.51,-1.6
5,-108.4625,38.9739,1484,2010-03,34.71,5.5
5,-108.4625,38.9739,1484,2010-04,25.39,10.6
5,-108.4625,38.9739,1484,2010-05,12.6,14
5,-108.4625,38.9739,1484,2010-06,16.43,22.4
5,-108.4625,38.9739,1484,2010-07,13.88,25.5
5,-108.4625,38.9739,1484,2010-08,47.43,22.9
5,-108.4625,38.9739,1484,2010-09,18.69,19.8
5,-108.4625,38.9739,1484,2010-10,45.42,13.2
5,-108.4625,38.9739,1484,2010-11,14.79,4
5,-108.4625,38.9739,1484,2010-12,19.02,2.3
5,-108.4625,38.9739,1484,2011-01,3.03,-4.4
5,-108.4625,38.9739,1484,2011-02,8.94,-1.1
5,-108.4625,38.9739,1484,2011-03,20.89,6.7
5,-108.4625,38.9739,1484,2011-04,37.86,9.7
5,-108.4625,38.9739,1484,2011-05,27.69,13.3
5,-108.4625,38.9739,1484,2011-06,10.56,21.5
5,-108.4625,38.9739,1484,2011-07,38.3,24.7
5,-108.4625,38.9739,1484,2011-08,21.05,25.2
5,-108.4625,38.9739,1484,2011-09,23.67,19.8
5,-108.4625,38.9739,1484,2011-10,28,11.8
5,-108.4625,38.9739,1484,2011-11,15.18,4.3
5,-108.4625,38.9739,1484,2011-12,12.96,-2.1
5,-108.4625,38.9739,1484,2012-01,8.31,-0.3
5,-108.4625,38.9739,1484,2012-02,12.89,2
5,-108.4625,38.9739,1484,2012-03,4.97,8.3
5,-108.4625,38.9739,1484,2012-04,10.41,12.8
5,-108.4625,38.9739,1484,2012-05,2.12,17.9
5,-108.4625,38.9739,1484,2012-06,0.61,24.3
5,-108.4625,38.9739,1484,2012-07,23.44,25.9
5,-108.4625,38.9739,1484,2012-08,11.27,24.8
5,-108.4625,38.9739,1484,2012-09,13.83,19.6
5,-108.4625,38.9739,1484,2012-10,10.52,12.2
5,-108.4625,38.9739,1484,2012-11,6.87,6.6
5,-108.4625,38.9739,1484,2012-12,23.91,-1.7
5,-108.4625,38.9739,1484,2013-01,19.04,-8.3
5,-108.4625,38.9739,1484,2013-02,9.42,0.3
5,-108.4625,38.9739,1484,2013-03,10.31,6.6
5,-108.4625,38.9739,1484,2013-04,28.16,9.5
5,-108.4625,38.9739,1484,2013-05,28.84,16.3
5,-108.4625,38.9739,1484,2013-06,0,23.7
5,-108.4625,38.9739,1484,2013-07,52.01,26.1
5,-108.4625,38.9739,1484,2013-08,29.34,23.4
5,-108.4625,38.9739,1484,2013-09,62.19,19.6
5,-108.4625,38.9739,1484,2013-10,42.9,10.2
5,-108.4625,38.9739,1484,2013-11,27.71,4.5
5,-108.4625,38.9739,1484,2013-12,18.11,-6.7
5,-108.4625,38.9739,1484,2014-01,12.98,-2
5,-108.4625,38.9739,1484,2014-02,20.14,2.2
5,-108.4625,38.9739,1484,2014-03,6.16,6.9
5,-108.4625,38.9739,1484,2014-04,18.29,10.1
5,-108.4625,38.9739,1484,2014-05,43.27,15.4
5,-108.4625,38.9739,1484,2014-06,2.13,21.7
5,-108.4625,38.9739,1484,2014-07,37.41,26
5,-108.4625,38.9739,1484,2014-08,60.53,22.1
5,-108.4625,38.9739,1484,2014-09,48.92,20.2
5,-108.4625,38.9739,1484,2014-10,15.02,12.9
5,-108.4625,38.9739,1484,2014-11,7.75,3.5
5,-108.4625,38.9739,1484,2014-12,18.11,1.3
5,-108.4625,38.9739,1484,2015-01,16.17,0.1
5,-108.4625,38.9739,1484,2015-02,8.56,4.4
5,-108.4625,38.9739,1484,2015-03,6.75,9.1
5,-108.4625,38.9739,1484,2015-04,45.51,10.6
5,-108.4625,38.9739,1484,2015-05,59.13,14.5
5,-108.4625,38.9739,1484,2015-06,34.37,23.3
5,-108.4625,38.9739,1484,2015-07,55.85,23.3
5,-108.4625,38.9739,1484,2015-08,29.35,23.9
5,-108.4625,38.9739,1484,2015-09,15.61,20.7
5,-108.4625,38.9739,1484,2015-10,51.67,14.5
5,-108.4625,38.9739,1484,2015-11,38.74,4.4
5,-108.4625,38.9739,1484,2015-12,18.1,-2.8
5,-108.4625,38.9739,1484,2016-01,22.63,-2.8
5,-108.4625,38.9739,1484,2016-02,14.99,1.2
5,-108.4625,38.9739,1484,2016-03,20.02,7.6
5,-108.4625,38.9739,1484,2016-04,27.55,10.6
5,-108.4625,38.9739,1484,2016-05,30.59,15.1
5,-108.4625,38.9739,1484,2016-06,5.37,24.8
5,-108.4625,38.9739,1484,2016-07,23.99,25.4
5,-108.4625,38.9739,1484,2016-08,27.15,22.6
5,-108.4625,38.9739,1484,2016-09,16.6,18.8
5,-108.4625,38.9739,1484,2016-10,11.19,14.1
5,-108.4625,38.9739,1484,2016-11,20.86,7.7
5,-108.4625,38.9739,1484,2016-12,17.25,-1
5,-108.4625,38.9739,1484,2017-01,31.72,-0.8
5,-108.4625,38.9739,1484,2017-02,14.01,5.2
5,-108.4625,38.9739,1484,2017-03,5.59,9.7
5,-108.4625,38.9739,1484,2017-04,15.57,11
5,-108.4625,38.9739,1484,2017-05,20.48,15.4
5,-108.4625,38.9739,1484,2017-06,2.16,24.3
5,-108.4625,38.9739,1484,2017-07,24.46,26
5,-108.4625,38.9739,1484,2017-08,25.26,24
5,-108.4625,38.9739,1484,2017-09,17.57,19.6
5,-108.4625,38.9739,1484,2017-10,14.65,10.9
5,-108.4625,38.9739,1484,2017-11,2.99,7.8
5,-108.4625,38.9739,1484,2017-12,0.92,0.2
5,-108.4625,38.9739,1484,2018-01,13.2,0.4
5,-108.4625,38.9739,1484,2018-02,25.37,2.2
5,-108.4625,38.9739,1484,2018-03,19.09,6.9
5,-108.4625,38.9739,1484,2018-04,17.11,12.2
5,-108.4625,38.9739,1484,2018-05,4.87,18.3
5,-108.4625,38.9739,1484,2018-06,3.72,24.1
5,-108.4625,38.9739,1484,2018-07,5.36,27
5,-108.4625,38.9739,1484,2018-08,21.15,24.6
5,-108.4625,38.9739,1484,2018-09,0.02,21.4
5,-108.4625,38.9739,1484,2018-10,83.78,11
5,-108.4625,38.9739,1484,2018-11,2.9,2.5
5,-108.4625,38.9739,1484,2018-12,16.68,-0.8
5,-108.4625,38.9739,1484,2019-01,15.01,-2.5
5,-108.4625,38.9739,1484,2019-02,19.56,0.1
5,-108.4625,38.9739,1484,2019-03,62.6,6.4
5,-108.4625,38.9739,1484,2019-04,24.01,12.6
5,-108.4625,38.9739,1484,2019-05,27.8,13.4
5,-108.4625,38.9739,1484,2019-06,21.33,21
5,-108.4625,38.9739,1484,2019-07,8.72,26.1
5,-108.4625,38.9739,1484,2019-08,4.48,25.4
5,-108.4625,38.9739,1484,2019-09,6.49,20.9
5,-108.4625,38.9739,1484,2019-10,0.98,8.7
5,-108.4625,38.9739,1484,2019-11,21.3,4.9
5,-108.4625,38.9739,1484,2019-12,14.64,-0.3
5,-108.4625,38.9739,1484,2020-01,12.67,-2.7
5,-108.4625,38.9739,1484,2020-02,1.51,0.3
5,-108.4625,38.9739,1484,2020-03,39.4,7.9
5,-108.4625,38.9739,1484,2020-04,6.17,11
5,-108.4625,38.9739,1484,2020-05,3.42,18.5
5,-108.4625,38.9739,1484,2020-06,14.36,22.8
5,-108.4625,38.9739,1484,2020-07,3.81,25.6
5,-108.4625,38.9739,1484,2020-08,0.58,26.6
5,-108.4625,38.9739,1484,2020-09,29.17,19.2
5,-108.4625,38.9739,1484,2020-10,23.27,12.4
5,-108.4625,38.9739,1484,2020-11,5.27,6.1
5,-108.4625,38.9739,1484,2020-12,8.71,-2.4
,,,,,,
6,-112.377,34.9749,1410,2006-01,2.7,5.9
6,-112.377,34.9749,1410,2006-02,0,7.8
6,-112.377,34.9749,1410,2006-03,34.32,7.4
6,-112.377,34.9749,1410,2006-04,9.78,13.5
6,-112.377,34.9749,1410,2006-05,2.53,20
6,-112.377,34.9749,1410,2006-06,24.79,24.9
6,-112.377,34.9749,1410,2006-07,59.41,26.6
6,-112.377,34.9749,1410,2006-08,32.28,24.1
6,-112.377,34.9749,1410,2006-09,35.72,19.9
6,-112.377,34.9749,1410,2006-10,27.67,14.7
6,-112.377,34.9749,1410,2006-11,1.9,10.7
6,-112.377,34.9749,1410,2006-12,6.45,4.8
6,-112.377,34.9749,1410,2007-01,15.83,3.1
6,-112.377,34.9749,1410,2007-02,13.47,7.1
6,-112.377,34.9749,1410,2007-03,22.17,11.1
6,-112.377,34.9749,1410,2007-04,1.35,13.7
6,-112.377,34.9749,1410,2007-05,2.81,19.2
6,-112.377,34.9749,1410,2007-06,0,23.9
6,-112.377,34.9749,1410,2007-07,55.88,26.8
6,-112.377,34.9749,1410,2007-08,49.37,25.6
6,-112.377,34.9749,1410,2007-09,30.58,22
6,-112.377,34.9749,1410,2007-10,10.16,16.1
6,-112.377,34.9749,1410,2007-11,0,12.4
6,-112.377,34.9749,1410,2007-12,59.12,3.7
6,-112.377,34.9749,1410,2008-01,65.17,3.2
6,-112.377,34.9749,1410,2008-02,39.28,5.9
6,-112.377,34.9749,1410,2008-03,1.48,10.3
6,-112.377,34.9749,1410,2008-04,0.39,13.3
6,-112.377,34.9749,1410,2008-05,27.08,15.6
6,-112.377,34.9749,1410,2008-06,0.22,23.7
6,-112.377,34.9749,1410,2008-07,66,26.2
6,-112.377,34.9749,1410,2008-08,67.55,25.4
6,-112.377,34.9749,1410,2008-09,15.64,22
6,-112.377,34.9749,1410,2008-10,2.58,17
6,-112.377,34.9749,1410,2008-11,37.44,11.4
6,-112.377,34.9749,1410,2008-12,64.61,4.7
6,-112.377,34.9749,1410,2009-01,12.28,6.1
6,-112.377,34.9749,1410,2009-02,39.82,6.9
6,-112.377,34.9749,1410,2009-03,0,10.4
6,-112.377,34.9749,1410,2009-04,19.7,12
6,-112.377,34.9749,1410,2009-05,23.48,20.2
6,-112.377,34.9749,1410,2009-06,3.39,20.8
6,-112.377,34.9749,1410,2009-07,48.52,27.3
6,-112.377,34.9749,1410,2009-08,6.2,25.4
6,-112.377,34.9749,1410,2009-09,35.39,22.4
6,-112.377,34.9749,1410,2009-10,0.45,14.1
6,-112.377,34.9749,1410,2009-11,0,11.3
6,-112.377,34.9749,1410,2009-12,55.31,2.9
6,-112.377,34.9749,1410,2010-01,76.94,4.9
6,-112.377,34.9749,1410,2010-02,50.48,6.1
6,-112.377,34.9749,1410,2010-03,35.01,8.3
6,-112.377,34.9749,1410,2010-04,10.61,11.7
6,-112.377,34.9749,1410,2010-05,0,15.3
6,-112.377,34.9749,1410,2010-06,1.01,22.8
6,-112.377,34.9749,1410,2010-07,26.14,26.2
6,-112.377,34.9749,1410,2010-08,83.06,24.5
6,-112.377,34.9749,1410,2010-09,9.4,22.4
6,-112.377,34.9749,1410,2010-10,70.55,15.9
6,-112.377,34.9749,1410,2010-11,0,8.3
6,-112.377,34.9749,1410,2010-12,64.58,7.1
6,-112.377,34.9749,1410,2011-01,0,4.5
6,-112.377,34.9749,1410,2011-02,43.95,4.3
6,-112.377,34.9749,1410,2011-03,9.92,10
6,-112.377,34.9749,1410,2011-04,15.53,13.3
6,-112.377,34.9749,1410,2011-05,8.61,15.2
6,-112.377,34.9749,1410,2011-06,0,21.9
6,-112.377,34.9749,1410,2011-07,69.35,25.5
6,-112.377,34.9749,1410,2011-08,16.56,26.3
6,-112.377,34.9749,1410,2011-09,29.27,22.2
6,-112.377,34.9749,1410,2011-10,17.24,15.8
6,-112.377,34.9749,1410,2011-11,22.34,8.3
6,-112.377,34.9749,1410,2011-12,53.37,3.2
6,-112.377,34.9749,1410,2012-01,4.04,6.1
6,-112.377,34.9749,1410,2012-02,10.17,6.2
